Year,Make,Model,used_or_new,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2019,Honda,Odyssey EX-L,Used,"$38,389 ",4.6,133,Dealer,Inver Grove Honda,4.9,2342,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.6,4.5,4.3,4.7,4.5,Front-wheel Drive,19,28,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNRL6H77KB060316,P12350,23733
2021,Mazda,Mazda3 2.5 Turbo Premium Plus,Used,"$35,599 ",4.9,18,Dealer,Walser Mazda,4.8,1250,14720 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.8,4.9,4.9,4.9,4.8,All-wheel Drive,23,31,Gasoline,Automatic,Intercooled Turbo Regular Unleaded I-4 2.5 L/152,JM1BPBNY3M1333520,12AQ794L,20601
2021,Toyota,Corolla LE,Used,"$26,900 ",4.8,74,Dealer,Inver Grove Ford,4.6,465,4725 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.7,4.8,4.7,4.9,4.9,Front-wheel Drive,30,38,Gasoline,Automatic CVT,1.8L I4 16V MPFI DOHC,5YFEPMAE1MP172584,12793P,23385
2021,Toyota,RAV4 Hybrid XSE,Toyota Certified,"$53,984 ",4.8,53,Dealer,Burnsville Toyota,4.8,948,14730 Buck Hill Rd Burnsville,MN,55306,Good,4.8,4.7,4.8,4.7,4.7,4.9,All-wheel Drive,41,38,Hybrid,Automatic CVT,2.5L I4 16V PDI DOHC Hybrid,4T3E6RFVXMU052801,1029666,4348
2019,Ford,Escape SE,Ford Certified,"$23,799 ",4.7,264,Dealer,Apple Ford Lincoln Apple Valley,4.7,1607,7200 150th St W Apple Valley,MN,55124,Good,4.8,4.7,4.7,4.6,4.7,4.7,Front-wheel Drive,23,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU0GD7KUC03033,85647A,45318
2018,Jeep,Grand Cherokee Limited,Used,"$33,997 ",4.8,395,Dealer,Luther Cadillac,4.7,1734,2325 Prior Ave N Roseville,MN,55113,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG0JC478758,W7368A,37070
2018,Mercedes-Benz,GLE 350 Base 4MATIC,Mercedes-Benz Certified,"$45,488 ",4.7,51,Dealer,Sears Imported Autos,4.9,1959,13500 Wayzata Blvd Minnetonka,MN,55305,Good,4.9,4.7,4.8,4.4,4.8,4.8,All-wheel Drive,18,22,Gasoline,7-Speed Automatic,3.5L V6 24V GDI DOHC,4JGDA5HB2JB076029,75682A,23135
2017,GMC,Acadia Limited Limited,Used,"$27,688 ",4.7,61,Dealer,Morrie's Minnetonka Mazda,4.7,1168,13700 Wayzata Blvd Minnetonka,MN,55305,Good,4.9,4.8,4.7,4.5,4.8,4.7,All-wheel Drive,15,22,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKVSKD1HJ231571,2P23967,61322
2018,Ford,Edge SE,Ford Certified,"$23,999 ",4.8,232,Dealer,Apple Ford Lincoln Apple Valley,4.7,1607,7200 150th St W Apple Valley,MN,55124,Great,4.9,4.8,4.8,4.6,4.8,4.8,All-wheel Drive,20,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4G97JBC58628,28463Z,48472
2020,Lexus,RX 350 Base,Used,"$50,699 ",4.8,76,Dealer,Lexus of Wayzata,4.8,1862,16100 Wayzata Blvd Wayzata,MN,55391,Good,4.9,4.8,4.8,4.7,4.8,4.9,All-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,2T2HZMDAXLC221176,PRS86,18550
2017,Lexus,LX 570 Base,Used,"$70,999 ",4.5,19,Dealer,Lexus of Wayzata,4.8,1862,16100 Wayzata Blvd Wayzata,MN,55391,Good,4.6,4.7,4.3,4.3,4.5,4.8,Four-wheel Drive,13,18,Gasoline,8-Speed Automatic,5.7L V8 32V MPFI DOHC,JTJHY7AX3H4233999,L200603A,49877
2019,Chevrolet,Trax LT,Used,"$20,198 ",4.3,151,Dealer,Chevrolet of Wayzata,4.6,825,16200 Wayzata Blvd. Wayzata,MN,55391,Great,4.4,4.3,4.2,4.2,4.5,4.4,Front-wheel Drive,26,31,Gasoline,6-Speed Automatic,1.4L I4 16V MPFI DOHC Turbo,3GNCJLSB1KL386256,27786A,20193
2020,RAM,1500 Laramie,Used,"$41,998 ",4.8,201,Dealer,Walser Buick GMC Roseville,4.7,429,2775 Long Lake Rd Roseville,MN,55113,Good,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,17,22,Gasoline,Automatic,Regular Unleaded V-8 5.7 L/345,1C6SRFDTXLN220198,5AK508L,33808
2019,Honda,Civic Sport,Used,"$18,952 ",4.9,275,Dealer,RAVMOTORS of Crystal,4.7,192,5241 W Broadway Ave Minneapolis,MN,55429,Great,4.8,4.8,4.9,4.8,4.9,4.9,Front-wheel Drive,29,37,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F84KH509793,C202155S,75988
2019,Subaru,Ascent Limited 7-Passenger,Used,"$36,799 ",4.5,178,Dealer,Walser Subaru St. Paul,3.9,15,740 Concord St. S St. Paul,MN,55075,Great,4.7,4.6,4.6,4.4,4.6,4.5,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAPDXK3462138,14BU603P,22926
2021,Ford,Bronco Sport Big Bend,Used,"$37,988 ",4.8,58,Dealer,Superior Ford,4.6,2702,9700 56th Ave N Plymouth,MN,55442,NA,4.8,4.7,4.8,4.7,4.8,4.9,Four-wheel Drive,25,28,Gasoline,8-Speed Automatic,1.5L I3 12V PDI DOHC Turbo,3FMCR9B63MRA63359,7U016,19046
2019,Cadillac,XT5 Luxury,Used,"$39,999 ",4.6,94,Dealer,Cornerstone Plymouth,4.6,173,3901 Vinewood Ln N Plymouth,MN,55441,Good,4.8,4.7,4.6,4.4,4.7,4.5,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKNDRS2KZ186753,P18873,22824
2020,RAM,1500 Laramie,RAM Certified,"$43,995 ",4.8,201,Dealer,Apple Chrysler Dodge Jeep Ram of Shakopee,3.8,22,1684 Weston Ct Shakopee,MN,55379,Great,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFDT6LN169797,D4830Z,10982
2020,Jeep,Grand Cherokee Limited,Jeep Certified,"$36,495 ",4.8,150,Dealer,Apple Chrysler Dodge Jeep Ram of Shakopee,3.8,22,1684 Weston Ct Shakopee,MN,55379,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG8LC143167,D7135A,40272
2019,Jeep,Cherokee Limited,Used,"$28,998 ",4.6,568,Dealer,CarMax Brooklyn Park - Now offering Curbside Pickup,2.7,9,6900 Lakeland Ave N Brooklyn Park,MN,55428,Good,4.8,4.7,4.5,4.5,4.7,4.6,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMDX2KD347299,22643747,51107
2019,Audi,Q5 2.0T Premium Plus,Used,"$42,206 ",4.7,42,Dealer,Audi St. Paul,4.8,885,2450 Maplewood Dr Maplewood,MN,55109,Fair,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY0K2076509,P100814,24118
2021,Subaru,Ascent Premium 7-Passenger,Subaru Certified,"$36,777 ",4.7,30,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Great,4.8,4.8,4.7,4.7,4.5,4.7,All-wheel Drive,21,27,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMAFD5M3413434,6R10412,18766
2019,Subaru,Outback 2.5i Limited,Used,"$30,995 ",4.7,262,Dealer,Morrie's Mercedes Benz of St. Paul,4.7,255,2780 US-61 Maplewood,MN,55109,Good,4.8,4.7,4.7,4.7,4.7,4.7,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S4BSANC8K3323592,8P11821,34677
2019,Volkswagen,Atlas 3.6L SE w/Technology,Used,"$38,457 ",4.5,132,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,4.7,4.6,4.3,4.5,4.7,4.4,All-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1V2UR2CA1KC549097,6U14484,13965
2019,Mazda,CX-9 Touring,Used,"$32,199 ",5,52,Dealer,Morrie's Brooklyn Park Subaru,4.7,848,7885 Brooklyn Blvd Minneapolis,MN,55445,Good,5,4.9,4.9,5,5,4.9,All-wheel Drive,20,26,Gasoline,6-Speed Automatic,2.5L I4 16V GDI DOHC Turbo,JM3TCBCY0K0317417,6U14421,27261
2020,RAM,1500 Laramie,Used,"$47,995 ",4.8,201,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Great,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT8LN327514,P291941,15778
2021,Subaru,Outback Limited,Used,"$34,995 ",4.8,81,Dealer,Luther Subaru of White Bear,4.7,5758,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.9,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,4S4BTAMC6M3124672,R21516,17018
2019,Honda,Accord Touring 2.0T,Honda Certified,"$35,333 ",4.7,223,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.7,4.8,4.7,4.7,4.8,4.8,Front-wheel Drive,22,32,Gasoline,10-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1HGCV2F91KA022992,252847A,22285
2020,Honda,CR-V EX-L,Used,"$33,999 ",4.8,269,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H85LH664362,252862A,24414
2016,Ford,Explorer Limited,Used,"$28,764 ",4.5,220,Dealer,Lupient KIA Nissan,4.9,2723,7911 Lakeland Ave N Minneapolis,MN,55445,Great,4.7,4.5,4.6,4.3,4.7,4.4,Four-wheel Drive,16,23,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8F86GGC94397,LN22020A,36020
2019,Subaru,Crosstrek 2.0i Premium,Used,"$27,995 ",4.7,205,Dealer,Luther Subaru of White Bear,4.7,5758,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.7,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAEC1K8328998,73657A,21229
2019,Honda,CR-V EX-L,Used,"$32,491 ",4.8,540,Dealer,Buerkle Hyundai,4.8,1072,3360 Highway 61 N Saint Paul,MN,55110,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H84KH629813,252952A,30788
2014,Ford,Explorer Limited,Used,"$21,495 ",4.6,190,Dealer,Luther Subaru of White Bear,4.7,5758,3505 Highway 61 Vadnais Heights,MN,55110,Good,4.7,4.6,4.5,4.5,4.7,4.6,Four-wheel Drive,17,23,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,1FM5K8F83EGB00986,72869B,81637
2017,Chevrolet,Equinox LT,Chevrolet Certified,"$20,466 ",4.7,280,Dealer,Jeff Belzer's Lakeville,4.8,6596,21111 Cedar Ave Lakeville,MN,55044,Good,4.8,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,20,28,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,2GNFLFEK2H6299970,C232516I,66467
2019,Subaru,Crosstrek 2.0i Premium,Used,"$25,752 ",4.7,205,Dealer,Jeff Belzer's Lakeville,4.8,6596,21111 Cedar Ave Lakeville,MN,55044,Good,4.7,4.7,4.6,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,JF2GTAECXK8358372,11880D,47210
2018,Jeep,Grand Cherokee Limited,Used,"$28,988 ",4.8,395,Dealer,Barnett Chrysler Jeep Kia,4.1,206,3610 North Highway 61 White Bear Lake,MN,55110,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG6JC432996,520633,80784
2021,Nissan,Rogue SL,Used,"$38,399 ",4.7,95,Dealer,Walser Nissan Coon Rapids,4.8,450,3300 129th Ave NW Coon Rapids,MN,55448,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,5N1AT3CB0MC795898,7AK500T,10609
2019,Ford,F-150 XLT,Used,"$44,995 ",4.8,425,Dealer,Wolf Motors,4.7,209,600 2nd St W Jordan,MN,55352,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,18,23,Gasoline,6-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7KKD72992,UT19112,23549
2020,Kia,Telluride SX,Used,"$49,439 ",4.8,211,Dealer,Stillwater Motors,4.7,266,5900 Stillwater Blvd N Stillwater,MN,55082,Good,4.9,4.9,4.8,4.7,4.9,4.9,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC3LG045549,14674P,21920
2017,Jeep,Renegade Trailhawk,Used,"$20,999 ",4.7,407,Dealer,Miller Chevrolet,4.8,549,21150 John Milless Dr Rogers,MN,55374,Great,4.7,4.7,4.5,4.6,4.8,4.7,Four-wheel Drive,21,29,Gasoline,9-Speed Automatic,2.4L I4 16V MPFI SOHC,ZACCJBCB4HPF46213,T5242B,62004
2019,GMC,Acadia Denali,Used,"$37,496 ",4.8,131,Dealer,Luther Hudson Chevrolet GMC,4.8,3585,1220 Crest View Dr Hudson,WI,54016,Good,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,17,25,Gasoline,6-Speed Automatic,3.6L V6 24V GDI DOHC,1GKKNXLS1KZ175652,R12919,64337
2019,GMC,Terrain Denali,GMC Certified,"$33,896 ",4.5,118,Dealer,Luther Hudson Chevrolet GMC,4.8,3585,1220 Crest View Dr Hudson,WI,54016,Good,4.7,4.6,4.5,4.3,4.8,4.4,All-wheel Drive,21,26,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,3GKALXEX5KL106853,R12899,57109
2020,Chevrolet,Equinox Premier w/2LZ,Used,"$33,996 ",4.7,277,Dealer,Luther Hudson Chevrolet GMC,4.8,3585,1220 Crest View Dr Hudson,WI,54016,Good,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,22,28,Gasoline,9-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2GNAXYEX8L6236712,R12912,39092
2017,Dodge,Durango GT,Used,"$31,307 ",4.7,132,Dealer,Cornerstone Kia,4.8,82,17094 Vance St Elk River,MN,55330,Great,4.8,4.8,4.6,4.5,4.8,4.7,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJDG9HC806275,K45307A,66541
2018,GMC,Sierra 2500 Denali,Used,"$61,497 ",4.9,37,Dealer,Morrie's Forest Lake Chevrolet,4.7,1221,533 19th Street Southwest Forest Lake,MN,55025,Good,4.9,4.9,5,4.8,4.9,4.8,Four-wheel Drive,0,0,E85 Flex Fuel,6-Speed Automatic HD Electronic with Overdrive,8 Cylinder Engine,1GT12UEG7JF122364,B7247B,34276
2020,GMC,Sierra 1500 Denali,Used,"$59,497 ",4.8,66,Dealer,Morrie's Forest Lake Chevrolet,4.7,1221,533 19th Street Southwest Forest Lake,MN,55025,Great,4.9,4.8,4.8,4.7,4.9,4.7,Four-wheel Drive,15,20,Gasoline,10-Speed Automatic,8 Cylinder Engine,1GTU9FEL5LZ100818,LP7340R,23569
2021,Chevrolet,Silverado 1500 LT Trail Boss,Used,"$54,497 ",4.5,75,Dealer,Morrie's Forest Lake Chevrolet,4.7,1221,533 19th Street Southwest Forest Lake,MN,55025,Good,4.7,4.6,4.5,4.3,4.6,4.2,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,8 Cylinder Engine,3GCPYFED3MG286191,T22568A,11137
2021,Jeep,Cherokee Latitude Lux,Used,"$33,397 ",4.9,71,Dealer,Ryan Auto Mall Chrysler Dodge Jeep Ram,4.9,5378,1000 Hwy 55 Buffalo,MN,55313,Great,5,4.9,4.8,4.8,4.9,4.9,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMMX0MD162221,U3367L,16821
2019,Ford,Escape SE,Used,"$26,255 ",4.7,264,Dealer,Morrie's Buffalo Ford,4.6,466,702 East Hwy 55 Buffalo,MN,55313,Good,4.8,4.7,4.7,4.6,4.7,4.7,Four-wheel Drive,22,28,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,1FMCU9GD9KUB91391,9P31420,18374
2020,GMC,Yukon SLT,Used,"$46,899 ",4.9,16,Dealer,Cornerstone Chevrolet,4.6,159,1005 Hwy 25 South Monticello,MN,55362,Great,5,4.9,5,4.7,4.9,4.9,Four-wheel Drive,15,21,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GKS2BKC0LR212035,A4692,58981
2019,RAM,1500 Laramie,Used,"$44,898 ",4.7,474,Dealer,Harry Browns Family Automotive,4.9,838,1747 Grant St NW Faribault,MN,55021,Good,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT2KN904133,95630A,59610
2017,Jeep,Wrangler Unlimited Sahara,Used,"$28,950 ",4.7,228,Dealer,Northland Auto Center Inc,4.2,16,16138 Hwy 169 Milaca,MN,56353,Great,4.6,4.6,4.6,4.5,4.9,4.8,Four-wheel Drive,16,21,Gasoline,5-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4BJWEG5HL620870,620870,61410
2018,Cadillac,XT5 Luxury,Used,"$31,950 ",4.8,131,Dealer,Northland Auto Center Inc,4.2,16,16138 Hwy 169 Milaca,MN,56353,Great,4.8,4.8,4.7,4.6,4.9,4.8,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V GDI DOHC,1GYKNDRS0JZ216086,216086,33800
2020,Honda,CR-V EX-L,Used,"$33,500 ",4.8,269,Dealer,Luther St. Cloud Honda,4.8,4974,1500 Hwy 23 West Waite Park,MN,56387,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,27,32,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H86LL011139,220496A,41365
2020,Jeep,Grand Cherokee Limited,Jeep Certified,"$40,000 ",4.8,150,Dealer,Eide Chrysler Dodge Jeep RAM,4.5,83,715 Northridge Ct NW Pine City,MN,55063,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG7LC363805,103289,23456
2020,Subaru,Ascent Premium,Used,"$29,500 ",4.8,83,Dealer,Kosters Car Korner,4.9,79,136 3rd Ave Ne # 218 Blooming Prairie,MN,55917,Great,4.8,4.8,4.8,4.7,4.9,4.8,All-wheel Drive,21,27,Gasoline,?,Engine: 2.4L DOHC Intercooled Turbocharged,4S4WMABDXL3437412,2595,19000
2019,Chevrolet,Blazer 2LT,Used,"$35,000 ",4.5,115,Dealer,Don Johnson's Cumberland Motors Ford Chrysler Dodge Jeep RAM,4.6,135,1925 Elm St Cumberland,WI,54829,Good,4.7,4.6,4.5,4.1,4.6,4.4,All-wheel Drive,18,25,Gasoline,9-Speed Automatic,3.6L V6 24V GDI DOHC,3GNKBGRS9KS574020,C22148A,42630
2021,Toyota,RAV4 LE,Toyota Certified,"$29,799 ",4.8,102,Dealer,Rochester Toyota,4.8,441,4365 Canal Pl SE Rochester,MN,55904,Great,4.8,4.8,4.8,4.7,4.9,4.9,All-wheel Drive,27,34,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3F1RFVXMW195055,X9017,41701
2019,Lincoln,Nautilus Reserve,Used,"$40,500 ",4.7,97,Dealer,Weelborg Ford,4.6,112,1307 East Bridge Street Redwood Falls,MN,56283,Good,4.9,4.7,4.6,4.4,4.9,4.7,All-wheel Drive,20,25,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2LMPJ8L98KBL50577,KOHLS,25500
2019,Honda,CR-V EX,Used,"$29,891 ",4.8,540,Dealer,Mills Honda,4.9,87,8465 MN-210 Baxter,MN,56425,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,2HKRW2H53KH642512,6U220050,24537
2019,Chevrolet,Suburban LT,Used,"$49,250 ",4.6,38,Dealer,Mills Honda,4.9,87,8465 MN-210 Baxter,MN,56425,Good,4.7,4.6,4.7,4.4,4.6,4.7,Four-wheel Drive,14,21,Gasoline,6-Speed Automatic,5.3L V8 16V GDI OHV,1GNSKHKC3KR391904,6U220048A,53317
2021,Toyota,Highlander XLE,Used,"$44,998 ",4.9,93,Dealer,Lake Country Toyota,4.8,201,7036 Lake Forest Rd Baxter,MN,56425,Good,4.9,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,20,27,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDGZRBH2MS528329,10AJ753T,26126
2019,Ford,Expedition XLT,Ford Certified,"$51,990 ",4.8,62,Dealer,Schwieters Ford of Montevideo,3.8,13,2207 East Highway 7 Montevideo,MN,56265,Fair,4.9,4.9,4.8,4.7,4.9,4.7,Four-wheel Drive,17,22,Gasoline,10-Speed Automatic,3.5L V6 24V GDI DOHC Twin Turbo,1FMJU1JT2KEA90583,M22139A,45370
2021,Jeep,Grand Cherokee Limited,Used,"$46,990 ",4.7,58,Dealer,Pischke Motors of La Crosse,4.5,60,434 4th St S La Crosse,WI,54601,Good,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG2MC549172,L2922007,14841
2021,Jeep,Wrangler Sport,Used,"$39,590 ",4.8,31,Dealer,Pischke Motors of La Crosse,4.5,60,434 4th St S La Crosse,WI,54601,Good,4.8,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,17,25,Gasoline,6-Speed Manual,3.6L V6 24V MPFI DOHC,1C4GJXAG6MW630334,L2922016,16573
2021,Jeep,Wrangler Unlimited Sport Altitude,Used,"$47,290 ",4.9,46,Dealer,Pischke Motors of La Crosse,4.5,60,434 4th St S La Crosse,WI,54601,Good,4.9,5,4.9,4.6,4.9,4.8,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXDNXMW610635,L2922014,15267
2021,Jeep,Wrangler Unlimited Sport Altitude,Used,"$47,990 ",4.9,46,Dealer,Pischke Motors of La Crosse,4.5,60,434 4th St S La Crosse,WI,54601,Fair,4.9,5,4.9,4.6,4.9,4.8,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4HJXDG7MW578583,L2922015,19314
2021,GMC,Yukon Denali,Used,"$83,970 ",4,24,Dealer,Mike Molstead Motors,4.7,335,1501 S Grand Ave Charles City,IA,50616,Fair,4.3,4.5,4.2,3.4,4.7,3.5,Four-wheel Drive,14,19,Gasoline,10-Speed Automatic,6.2L V8 16V GDI OHV,1GKS2DKL4MR317190,M5612,23131
2020,Kia,Sportage LX,Used,"$28,852 ",4.8,174,Dealer,Kia Of Duluth,3.7,117,1701 W Michigan St Duluth,MN,55806,Good,4.8,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,22,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC3L7638414,L7638414,22902
2015,Jeep,Grand Cherokee Limited,Used,"$22,398 ",4.8,296,Dealer,Richfield Bloomington Honda,4.7,1549,501 W 77th St Minneapolis,MN,55423,Good,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,17,24,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXFC725582,20462P,93317
2019,BMW,330 i xDrive,Used,"$39,620 ",4.9,30,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Fair,4.9,4.9,5,4.6,4.9,4.9,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R7C50KAJ78240,B0652P,26169
2019,BMW,X3 xDrive30i,Used,"$39,690 ",4.7,100,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Good,4.7,4.7,4.8,4.3,4.8,4.6,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C53KLE20711,B0609LR,28997
2020,RAM,1500 Laramie,Used,"$43,726 ",4.8,201,Dealer,Lincoln of Bloomington,4.5,538,1001 Clover Dr S Bloomington,MN,55420,Good,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT2LN289777,220063A,51226
2019,Audi,Q5 2.0T Premium Plus,Used,"$43,949 ",4.7,42,Dealer,Audi Richfield,4.1,8,1401 E 77th St Richfield,MN,55423,Good,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFY9K2087671,K2087671,16499
2020,Kia,Sportage LX,Kia Certified,"$24,998 ",4.8,174,Dealer,Luther Kia of Bloomington,4.8,1620,1701 American Blvd W Minneapolis,MN,55431,Good,4.8,4.8,4.8,4.8,4.8,4.9,All-wheel Drive,22,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC7L7646970,W9240,23610
2018,Subaru,Legacy 2.5i Premium,Used,"$25,498 ",4.7,118,Dealer,Luther Bloomington Subaru,4.7,5154,7801 Lyndale Ave S Bloomington,MN,55420,Fair,4.8,4.6,4.6,4.7,4.7,4.8,All-wheel Drive,25,34,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S3BNAC6XJ3042384,P63739,30077
