Year,Make,Model,Used_or_New,Price,ConsumerRating,ConsumerReviews,SellerType,SellerName,SellerRating,SellerReviews,StreetName,State,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,Drivetrain,MinMPG,MaxMPG,FuelType,Transmission,Engine,VIN,Stock,Mileage
2021,Chevrolet,Equinox 1LT,Used,27599,4.8,68,Dealer,Cornerstone Chevrolet,4.6,160,1005 Hwy 25 South Monticello,MN,55362,Great,4.8,4.8,4.7,4.7,4.8,4.7,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXUEV7ML342671,A4714,21531
2020,Chevrolet,Equinox 1LT,Used,21995,4.7,277,Dealer,New Richmond Auto Mall,5.0,1,1243 North Knowles Ave New Richmond,WI,54017,Great,4.8,4.7,4.7,4.6,4.8,4.7,Front-wheel Drive,26,31,Gasoline,Automatic,4 Cylinder Engine,2GNAXJEV4L6105587,105587,12125
2019,Toyota,Highlander XLE,Used,37999,4.6,363,Dealer,Hayford Ford,4.4,39,1330 301st Ave NE Isanti,MN,55040,Good,4.8,4.7,4.6,4.5,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH5KS739683,58566-1,34598
2020,Honda,Pilot EX-L,Honda Certified,37501,4.3,151,Dealer,Luther Mankato Honda,4.8,840,308 Raintree Rd Mankato,MN,56001,Good,4.6,4.6,4.3,4.1,4.5,4.1,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H53LB018499,PL1181,35613
2020,Subaru,Ascent Touring 7-Passenger,Used,43999,4.8,83,Dealer,St. Cloud Subaru,4.8,97,141 Park Ave South St. Cloud,MN,56301,Good,4.8,4.8,4.8,4.7,4.9,4.8,All-wheel Drive,20,26,Gasoline,Automatic CVT,2.4L H4 16V GDI DOHC Turbo,4S4WMARD1L3439006,L1439,14090
2019,Ford,Edge SEL,Ford Certified,29998,4.7,193,Dealer,Rochester Ford,4.6,284,4900 US-52 Rochester,MN,55901,Great,4.8,4.7,4.7,4.6,4.8,4.7,All-wheel Drive,21,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,2FMPK4J92KBC62984,HA226522,39751
2020,Ford,Explorer Limited,Used,47920,4.5,248,Dealer,"Chuck Spaeth Ford, Inc.",4.9,210,1224 North Broadway New Ulm,MN,56073,Good,4.7,4.6,4.5,4.3,4.7,4.3,Four-wheel Drive,20,27,Gasoline,10-Speed Automatic,2.3L I4 16V GDI DOHC Turbo,1FMSK8FH5LGA06219,UT20774,15872
2021,Toyota,Camry SE,Toyota Certified,27799,4.8,69,Dealer,Rochester Toyota,4.8,452,4365 Canal Pl SE Rochester,MN,55904,Good,4.8,4.8,4.8,4.8,4.9,4.9,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK2MU576698,X9081,35864
2020,RAM,1500 Laramie,Used,47500,4.8,202,Dealer,Don Johnson's Cumberland Motors Ford Chrysler Dodge Jeep RAM,4.6,135,1925 Elm St Cumberland,WI,54829,Great,4.9,4.9,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C6RRFJG8LN271320,C271320,22074
2017,RAM,1500 Laramie,Used,35983,4.7,496,Dealer,Mills Ford Lincoln Chrysler,4.7,106,4100 US-71 Willmar,MN,56201,Great,4.8,4.7,4.8,4.6,4.8,4.7,Four-wheel Drive,16,23,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6RR7NT7HS835335,3A220058,40667
2018,Dodge,Durango GT,Used,37892,4.8,146,Dealer,Mills Ford Lincoln Chrysler,4.7,106,4100 US-71 Willmar,MN,56201,Good,4.9,4.8,4.9,4.5,4.9,4.8,All-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RDJDG7JC307304,3A220061,32268
2021,Subaru,Forester Premium,Subaru Certified,34993,4.9,109,Dealer,Chilson Subaru,4.5,44,3443 State Road 93 Eau Claire,WI,54701,Good,4.9,4.9,4.9,4.8,4.8,4.9,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAJCXMH477674,P9004,19515
2017,Jeep,Grand Cherokee Overland,Used,35440,4.8,334,Dealer,Chilson's Corner Motors of Cadott,3.8,10,448 E Chippewa St Cadott,WI,54727,Good,4.8,4.8,4.7,4.6,4.8,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFCG5HC782497,P3992A,44177
2019,Subaru,Forester Premium,Used,29599,4.7,279,Dealer,Lake Country Toyota,4.8,201,7036 Lake Forest Rd Baxter,MN,56425,Good,4.8,4.7,4.6,4.7,4.7,4.8,All-wheel Drive,26,33,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2SKAEC0KH501391,10AJ901T,41731
2019,RAM,1500 Laramie,Used,45499,4.7,475,Dealer,Valu Ford Chrysler,4.8,196,205 State Highway 9 Morris,MN,56267,Great,4.8,4.9,4.7,4.5,4.8,4.5,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT3KN777814,F777814B,30275
2022,Honda,Pilot TrailSport,Used,44598,5.0,3,Dealer,Richfield Bloomington Honda,4.7,1556,501 W 77th St Minneapolis,MN,55423,Great,5.0,5.0,5.0,5.0,5.0,5.0,All-wheel Drive,19,25,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H8XNB045082,20599,1064
2021,Dodge,Durango GT Plus,Used,43991,4.8,27,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.9,4.9,4.7,4.4,4.9,4.8,All-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RDJDG7MC605596,14BY256P,34519
2021,Nissan,Rogue SV,Used,32505,4.7,95,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Automatic CVT,2.5L I4 16V GDI DOHC,5N1AT3BB7MC726076,B0487PU,13830
2019,BMW,X3 xDrive30i,BMW Certified,41990,4.7,100,Dealer,Motorwerks BMW,4.7,1669,1300 American Boulevard West Bloomington,MN,55420,Great,4.7,4.7,4.8,4.3,4.8,4.6,All-wheel Drive,22,29,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,5UXTR9C55KLR10922,BN42783T,16836
2020,Jeep,Grand Cherokee Limited,Used,37591,4.8,150,Dealer,Bloomington Chrysler Jeep Dodge RAM,4.7,448,8000 Penn Ave South Bloomington,MN,55431,Great,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFBG8LC383724,11AT120P,30030
2021,Subaru,Crosstrek Limited,Subaru Certified,34989,4.8,78,Dealer,Luther Bloomington Subaru,4.7,5227,7801 Lyndale Ave S Bloomington,MN,55420,Good,4.9,4.8,4.8,4.8,4.8,4.8,All-wheel Drive,27,34,Gasoline,Automatic CVT,2.5L H4 16V GDI DOHC,JF2GTHNC1MH260939,P63789,14766
2019,Toyota,RAV4 LE,Used,29899,4.6,445,Dealer,Walser Toyota,4.6,1180,4401 American Blvd W Minneapolis,MN,55437,Great,4.6,4.6,4.4,4.4,4.7,4.6,Front-wheel Drive,26,35,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2T3H1RFV4KW031127,3BK542A,23335
2021,Toyota,RAV4 XLE,Used,35899,4.8,103,Dealer,Walser Toyota,4.6,1180,4401 American Blvd W Minneapolis,MN,55437,Great,4.8,4.8,4.8,4.7,4.9,4.9,All-wheel Drive,27,33,Gasoline,Automatic,Regular Unleaded I-4 2.5 L/152,2T3P1RFV7MW151082,3BK679T,19766
2020,Jeep,Grand Cherokee Limited,Used,42967,4.8,150,Dealer,Luther Bloomington Hyundai,4.7,5617,4801 American Blvd W Bloomington,MN,55437,Good,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG4LC236042,2390A,29600
2019,Honda,CR-V EX-L,Honda Certified,30595,4.8,540,Dealer,Luther Hopkins Honda ,4.8,2146,250 5th Ave S Hopkins,MN,55343,Great,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,5J6RW2H89KL032467,221448A,42936
2020,Jeep,Grand Cherokee High Altitude,Used,45599,4.8,150,Dealer,Walser Chrysler Jeep Dodge RAM,4.6,649,314 Main St. Hopkins,MN,55343,Good,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,Automatic,Regular Unleaded V-6 3.6 L/220,1C4RJFCG3LC231901,6AU440T,38012
2019,BMW,330 i xDrive,Used,39875,4.9,30,Dealer,Luther Westside VW,4.7,5198,2370 Highway 100 S Minneapolis,MN,55416,Good,4.9,4.9,5.0,4.6,4.9,4.9,All-wheel Drive,25,34,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA5R7C57KFH31066,L30928,19091
2016,Toyota,Highlander XLE,Used,29675,4.8,184,Dealer,Luther Westside VW,4.7,5198,2370 Highway 100 S Minneapolis,MN,55416,Good,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,18,24,Gasoline,6-Speed Automatic,3.5L V6 24V MPFI DOHC,5TDJKRFH0GS257666,W30902,86012
2019,Jeep,Grand Cherokee Limited,Used,39599,4.8,225,Dealer,Walser Chrysler Jeep Dodge RAM,4.6,649,314 Main St. Hopkins,MN,55343,Great,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,14,22,Gasoline,Automatic,Regular Unleaded V-8 5.7 L/345,1C4RJFBTXKC635694,6AU438T,29005
2016,Subaru,Legacy 2.5i Limited,Used,17998,4.6,82,Dealer,Import Auto Sales,4.2,100,730 Florida Ave S Golden Valley,MN,55426,Great,4.7,4.5,4.4,4.6,4.5,4.7,All-wheel Drive,26,36,Gasoline,Automatic CVT,2.5L H4 16V MPFI DOHC,4S3BNAJ69G3035177,I215177RE,39232
2020,Jeep,Grand Cherokee Limited,Used,41755,4.8,150,Dealer,Park Chrysler Jeep,4.7,875,1408 MN-13 Burnsville,MN,55337,Good,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG2LC387929,UT69238A,18695
2019,Subaru,Impreza 2.0i Premium,Used,19974,4.6,90,Dealer,RAVMOTORS,4.9,1084,3635 Minnesota 13 W Burnsville,MN,55337,Great,4.7,4.6,4.4,4.5,4.6,4.6,All-wheel Drive,28,36,Gasoline,Automatic CVT,2.0L H4 16V GDI DOHC,4S3GTAC63K3757438,B207752S,19429
2019,Toyota,Sienna SE Premium,Used,34972,4.6,45,Dealer,RAVMOTORS,4.9,1084,3635 Minnesota 13 W Burnsville,MN,55337,Great,4.7,4.6,4.6,4.4,4.6,4.7,All-wheel Drive,18,24,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDEZ3DC6KS219806,B111293S,40227
2021,Audi,Q3 45 S line Premium,Used,39450,5.0,8,Dealer,Audi Minneapolis,4.8,1103,9393 Wayzata Blvd Minneapolis,MN,55426,Good,5.0,5.0,5.0,4.9,4.9,4.9,All-wheel Drive,20,28,Gasoline,7-Speed Automatic,I4,WA1DECF38M1054503,SM1652,10829
2021,Audi,Q3 45 S line Premium,Used,39450,5.0,8,Dealer,Audi Minneapolis,4.8,1103,9393 Wayzata Blvd Minneapolis,MN,55426,Good,5.0,5.0,5.0,4.9,4.9,4.9,All-wheel Drive,20,28,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WA1DECF37M1018608,SM6042,11423
2018,Audi,Q7 3.0T Premium Plus,Used,41526,4.7,63,Dealer,Audi Minneapolis,4.8,1103,9393 Wayzata Blvd Minneapolis,MN,55426,Good,4.9,4.8,4.8,4.5,4.7,4.7,All-wheel Drive,19,25,Gasoline,8-Speed Automatic,3.0L V6 24V GDI DOHC Supercharged,WA1LAAF70JD023772,A4883A,56681
2019,Toyota,RAV4 XLE,Toyota Certified,33995,4.6,445,Dealer,Rudy Luther Toyota,4.8,3476,8805 Wayzata Blvd Minneapolis,MN,55426,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,2T3P1RFV5KW068229,221443A,23793
2019,Audi,Q5 2.0T Premium Plus,Used,43321,4.7,42,Dealer,Audi Minneapolis,4.8,1103,9393 Wayzata Blvd Minneapolis,MN,55426,Good,4.8,4.6,4.7,4.5,4.7,4.7,All-wheel Drive,22,27,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WA1BNAFYXK2051682,P61534,12145
2019,Honda,CR-V EX-L,Honda Certified,32490,4.8,540,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H89KE052893,P12772,30224
2019,Honda,Passport EX-L,Honda Certified,37990,4.7,103,Dealer,Inver Grove Honda,4.9,2344,4625 S Robert Trail Inver Grove Heights,MN,55077,Good,4.8,4.7,4.7,4.6,4.7,4.8,All-wheel Drive,19,24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H5XKB012497,P12711,33506
2021,Toyota,4Runner Limited,Toyota Certified,53593,4.9,42,Dealer,Inver Grove Toyota,4.8,2170,1037 50th Street East Inver Grove Heights,MN,55077,Good,5.0,4.9,4.8,4.9,4.9,4.9,Four-wheel Drive,16,19,Gasoline,5-Speed Automatic,4.0L V6 24V MPFI DOHC,JTEKU5JR1M5961296,A10695,13713
2019,Toyota,RAV4 LE,Toyota Certified,31964,4.6,445,Dealer,Burnsville Toyota,4.8,950,14730 Buck Hill Rd Burnsville,MN,55306,Good,4.6,4.6,4.4,4.4,4.7,4.6,All-wheel Drive,25,33,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,JTMF1RFV0KJ010684,1029798,23536
2021,Nissan,Rogue SV,Used,32498,4.7,95,Dealer,Walser Nissan Burnsville,4.7,369,14750 Buck Hill Rd Burnsville,MN,55306,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,5N1AT3BB3MC820634,2AM076T,14938
2019,Honda,Pilot EX-L,Used,35900,4.8,223,Dealer,Luther Burnsville Hyundai,4.9,1583,14700 Buck Hill Rd Burnsville,MN,55306,Great,4.9,4.8,4.7,4.7,4.7,4.8,All-wheel Drive,18,26,Gasoline,6-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF6H56KB085841,230020A,36555
2018,Honda,Civic EX,Used,21384,4.8,546,Dealer,Morrie's Inver Grove Mazda,4.7,245,10 Mendota Rd E St Paul,MN,55118,Good,4.7,4.7,4.8,4.8,4.9,4.8,Front-wheel Drive,31,40,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,2HGFC2F72JH542801,NU13899,83473
2020,Nissan,Kicks SR,Used,24299,4.6,39,Dealer,Walser Honda,4.7,588,14800 Buck Hill Rd Burnsville,MN,55306,Great,4.6,4.6,4.3,4.5,4.7,4.6,Front-wheel Drive,31,36,Gasoline,Variable,Regular Unleaded I-4 1.6 L/98,3N1CP5DV1LL531584,8BF106L,13946
2019,Toyota,Highlander XLE,Used,34995,4.6,363,Dealer,Luther Burnsville Volkswagen,4.9,2601,14550 Buck Hill Rd Burnsville,MN,55306,Great,4.8,4.7,4.6,4.5,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDJZRFH0KS609276,86667A,45045
2021,Chevrolet,Equinox 1LT,Used,30495,4.8,68,Dealer,Mauer Chevrolet,4.3,105,1055 Highway 110 Inver Grove Heights,MN,55077,Good,4.8,4.8,4.7,4.7,4.8,4.7,All-wheel Drive,25,30,Gasoline,6-Speed Automatic,1.5L I4 16V GDI DOHC Turbo,3GNAXUEVXML351347,P22538,25546
2019,Toyota,Camry SE,Used,28777,4.8,310,Dealer,Morrie's Minnetonka Subaru,4.8,2163,12520 Wayzata Blvd Minnetonka,MN,55305,Good,4.8,4.7,4.7,4.6,4.9,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,4 Cylinder Engine,4T1B11HK4KU797152,1P14645,41231
2020,Ford,F-150 XLT,Ford Certified,44488,4.8,219,Dealer,Apple Ford Lincoln Apple Valley,4.7,1608,7200 150th St W Apple Valley,MN,55124,Great,4.9,4.8,4.8,4.7,4.8,4.8,Four-wheel Drive,18,23,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP3LFA42681,28600X,24202
2019,GMC,Acadia Denali,Used,37599,4.8,131,Dealer,Walser Buick GMC Roseville,4.7,429,2775 Long Lake Rd Roseville,MN,55113,Great,4.8,4.7,4.8,4.7,4.8,4.9,All-wheel Drive,17,25,Gasoline,Automatic,Gas V6 3.6L/222,1GKKNXLS5KZ175699,14BU605P,41248
2020,Nissan,Pathfinder SV,Used,27509,4.9,34,Dealer,Chevrolet of Wayzata,4.6,826,16200 Wayzata Blvd. Wayzata,MN,55391,Great,4.9,4.9,4.8,4.9,4.9,5.0,Four-wheel Drive,20,27,Gasoline,Automatic CVT,3.5L V6 24V GDI DOHC,5N1DR2BM3LC611321,15683M,42141
2021,Jeep,Grand Cherokee Limited,Used,45928,4.7,59,Dealer,Jeff Belzer Roseville CDJR,4.7,2248,2805 Long Lake Road Roseville,MN,55113,Great,4.7,4.7,4.7,4.5,4.7,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXMC745456,RD1600B,12335
2018,BMW,430 Gran Coupe i xDrive,Used,33980,4.9,24,Dealer,BMW of Minnetonka,4.8,1615,15802 Wayzata Blvd Minnetonka,MN,55391,Good,5.0,4.9,4.9,4.8,4.9,5.0,All-wheel Drive,23,33,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBA4J3C54JBG91630,B11704A,27684
2021,Ford,F-150 XLT,Used,56998,4.8,79,Dealer,Midway Ford,4.2,181,2777 Snelling Ave N Roseville,MN,55113,Good,4.8,4.9,4.8,4.6,4.9,4.7,Four-wheel Drive,19,22,Gasoline,10-Speed Automatic,2.7L V6 24V PDI DOHC Twin Turbo,1FTEW1EP7MFA58402,22TR148,12670
2019,BMW,X1 xDrive28i,BMW Certified,35980,4.7,17,Dealer,BMW of Minnetonka,4.8,1615,15802 Wayzata Blvd Minnetonka,MN,55391,Good,4.8,4.6,4.8,4.7,4.8,4.6,All-wheel Drive,22,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,WBXHT3C59K3H36204,B11628A,32248
2019,Jeep,Grand Cherokee Limited,Used,33799,4.8,225,Dealer,Fury Motors Saint Paul,4.5,398,1000 Concord St S South St Paul,MN,55075,Great,4.9,4.9,4.8,4.6,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBGXKC686003,Z13086A,49544
2021,RAM,1500 Laramie,Used,50495,4.8,94,Dealer,Apple Chrysler Dodge Jeep Ram of Shakopee,3.8,22,1684 Weston Ct Shakopee,MN,55379,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJT3MN514886,D7095A,12430
2020,Ford,Escape Titanium,Used,34985,4.6,231,Dealer,Apple Ford Shakopee,4.7,808,1624 Weston Ct Shakopee,MN,55379,Good,4.7,4.6,4.5,4.5,4.7,4.6,All-wheel Drive,23,31,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J99LUA65652,S12768Z,17057
2020,Toyota,Sienna XLE,Toyota Certified,46995,4.7,36,Dealer,Luther Brookdale Toyota,4.8,2392,6700 Brooklyn Blvd Brooklyn Center,MN,55429,Great,4.7,4.8,4.8,4.5,4.8,4.8,Front-wheel Drive,19,26,Gasoline,8-Speed Automatic,3.5L V6 24V PDI DOHC,5TDYZ3DC1LS027529,PB9197,2188
2019,Volvo,XC60 T6 Momentum,Used,41990,4.9,83,Dealer,Whitaker Sports and Import Cars,4.2,5,1081 Hwy 36 E Maplewood,MN,55109,Good,5.0,4.9,4.9,4.8,4.9,4.9,All-wheel Drive,19,27,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC,YV4A22RK2K1318646,2311,18490
2018,Ford,Escape Titanium,Used,24475,4.7,579,Dealer,Luther Brookdale Volkswagen,4.7,3245,6801 Brooklyn Blvd Minneapolis,MN,55429,Great,4.8,4.7,4.7,4.6,4.8,4.7,Four-wheel Drive,20,27,Gasoline,6-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1FMCU9J99JUC20195,22517A,50640
2019,Honda,Passport EX-L,Honda Certified,35795,4.7,103,Dealer,Luther Brookdale Honda,4.6,6191,6800 Brooklyn Blvd Minneapolis,MN,55429,Great,4.8,4.7,4.7,4.6,4.7,4.8,All-wheel Drive,19,24,Gasoline,9-Speed Automatic,3.5L V6 24V GDI SOHC,5FNYF8H56KB029202,R211535A,30550
2020,Jeep,Grand Cherokee High Altitude,Used,44996,4.8,150,Dealer,New Brighton Ford,4.4,200,1100 Silver Lake Rd NW Saint Paul,MN,55112,Good,4.9,4.8,4.8,4.7,4.9,4.8,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFCG3LC106025,P11155,39131
2021,Porsche,Macan Base,Porsche Certified,59990,4.9,3,Dealer,Porsche St. Paul,4.9,147,2490 W Maplewood Dr Maplewood,MN,55109,Great,4.7,5.0,5.0,4.7,4.7,5.0,All-wheel Drive,19,23,Gasoline,7-Speed Automatic with Auto-Shift,2.0L I4 16V GDI DOHC Turbo,WP1AA2A57MLB15480,S1722,10292
2019,BMW,X5 xDrive40i,Used,43990,4.7,55,Dealer,Porsche St. Paul,4.9,147,2490 W Maplewood Dr Maplewood,MN,55109,Fair,5.0,4.9,4.9,4.4,4.7,4.6,All-wheel Drive,20,26,Gasoline,8-Speed Automatic,3.0L I6 24V GDI DOHC Turbo,5UXCR6C52KLK86561,S1695B,71820
2018,Lexus,NX 300 Base,Used,33699,4.9,92,Dealer,Lexus of Maplewood,4.7,1003,3000 US-61 Maplewood,MN,55109,Good,4.9,4.8,4.8,4.8,4.9,4.9,All-wheel Drive,22,28,Gasoline,6-Speed Automatic,2.0L I4 16V PDI DOHC Turbo,JTJBARBZ5J2166202,PMS18192,49092
2020,Kia,Sportage LX,Kia Certified,27595,4.8,175,Dealer,Lupient KIA Nissan,4.9,2750,7911 Lakeland Ave N Minneapolis,MN,55445,Great,4.8,4.8,4.7,4.8,4.8,4.9,All-wheel Drive,22,26,Gasoline,6-Speed Automatic,2.4L I4 16V GDI DOHC,KNDPMCAC8L7682165,LG77120,12134
2020,Jeep,Wrangler Unlimited Sport Altitude,Used,42669,4.8,77,Dealer,Jeff Belzer's Lakeville,4.8,6622,21111 Cedar Ave Lakeville,MN,55044,Good,4.8,4.8,4.8,4.5,4.9,4.8,Four-wheel Drive,17,23,Gasoline,8-Speed Automatic,2.0L I4 16V GDI DOHC Turbo,1C4HJXDN7LW235270,12214A,27843
2019,Mitsubishi,Outlander Sport ES,Used,22996,4.8,48,Dealer,White Bear Mitsubishi,4.9,1147,3400 Highway 61 White Bear Lake,MN,55110,Good,4.8,4.6,4.6,4.9,4.9,5.0,Four-wheel Drive,23,29,Gasoline,Automatic CVT,2.0L I4 16V MPFI DOHC,JA4AR3AU5KU029321,WB5310X,18607
2019,Honda,CR-V EX,Used,27991,4.8,540,Dealer,Jeff Belzer's Lakeville,4.8,6622,21111 Cedar Ave Lakeville,MN,55044,Good,4.8,4.8,4.7,4.7,4.8,4.8,All-wheel Drive,27,33,Gasoline,Automatic CVT,1.5L I4 16V GDI DOHC Turbo,7FARW2H51KE013138,K231180A,46662
2022,Kia,Telluride SX,Used,62988,4.5,9,Dealer,Barnett Chrysler Jeep Kia,4.0,207,3610 North Highway 61 White Bear Lake,MN,55110,Good,4.9,4.8,4.3,4.6,4.7,4.0,All-wheel Drive,19,24,Gasoline,8-Speed Automatic,3.8L V6 24V GDI DOHC,5XYP5DHC2NG276851,620725,2518
2021,RAM,1500 Laramie,Used,49798,4.8,94,Dealer,Coon Rapids Chrysler Dodge Jeep RAM,4.8,1410,10541 Woodcrest Dr NW Minneapolis,MN,55433,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,19,24,Gasoline,8-Speed Automatic,5.7L V8 16V MPFI OHV,1C6SRFJTXMN596289,R17923A,31308
2021,Nissan,Rogue Platinum,Used,40998,4.7,95,Dealer,Walser Nissan Coon Rapids,4.8,452,3300 129th Ave NW Coon Rapids,MN,55448,Good,4.9,4.8,4.6,4.5,4.9,4.6,All-wheel Drive,25,32,Gasoline,Variable,Regular Unleaded I-4 2.5 L/152,JN8AT3DD5MW319024,14BY003P,12031
2020,Toyota,Camry SE,Toyota Certified,29485,4.8,143,Dealer,Carlson Toyota,4.6,568,12880 Riverdale Dr NW Coon Rapids,MN,55448,Good,4.7,4.7,4.7,4.7,4.8,4.8,Front-wheel Drive,28,39,Gasoline,8-Speed Automatic,2.5L I4 16V PDI DOHC,4T1G11AK5LU955953,40764A,22164
2018,Jeep,Grand Cherokee Limited,Used,31339,4.8,396,Dealer,Fury Motors Stillwater,4.8,383,12969 60th St N Stillwater,MN,55082,Great,4.9,4.8,4.8,4.6,4.9,4.7,Four-wheel Drive,18,25,Gasoline,8-Speed Automatic,3.6L V6 24V MPFI DOHC,1C4RJFBG2JC318798,422322A,50888
2021,Jeep,Cherokee Latitude Lux,Used,34477,4.9,71,Dealer,Luther Hudson Chrysler Dodge Jeep RAM,4.7,2042,1200 Carmichael Rd Hudson,WI,54016,Great,5.0,4.9,4.8,4.8,4.9,4.9,Four-wheel Drive,19,27,Gasoline,9-Speed Automatic,3.2L V6 24V MPFI DOHC,1C4PJMMX6MD151675,L9781,11671
2018,Ford,F-150 Lariat,Used,44490,4.8,819,Dealer,Morrie's Forest Lake Chrysler Dodge Jeep RAM,5.0,1,321 19th Street Southwest Forest Lake,MN,55025,Good,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,19,24,Gasoline,10-Speed Automatic,5.0L V8 32V PDI DOHC,1FTFW1E50JKF38500,DZ20050,47661
2019,Ford,F-150 Platinum,Used,50490,4.8,425,Dealer,Morrie's Forest Lake Chrysler Dodge Jeep RAM,5.0,1,321 19th Street Southwest Forest Lake,MN,55025,Great,4.9,4.8,4.8,4.6,4.8,4.7,Four-wheel Drive,16,22,Gasoline,10-Speed Automatic,3.5L V6 24V PDI DOHC Twin Turbo,1FTEW1E45KFB17711,J22338A,36042
